nom_parfum,marque,nose,launch_year,rating_value,rating_count,main_accords,gender,longevity,sillage,price_feeling,top_notes,middle_notes,base_notes,url
Cuir Zerzura,Giorgio Armani,Nelly Hachem-Ruiz,2020.0,4.35,369,"['iris', 'leather', 'powdery', 'woody', 'violet', 'animalic', 'earthy', 'vanilla', 'aromatic', 'ozonic']",unisex,moderate,average,overpriced,"['Mandarin Orange', 'Elemi resin', 'Violet Leaf']","['Iris', 'Rose']","['Cedar', 'Bourbon Vanilla', 'Leather']",https://www.fragrantica.com/perfume/Giorgio-Armani/Cuir-Zerzura-62025.html
Musc Shamal,Giorgio Armani,Julie Massé,2019.0,4.02,437,"['musky', 'powdery', 'aldehydic', 'fresh', 'rose', 'vanilla', 'amber', 'woody', 'white floral', 'animalic']",unisex,long lasting,average,overpriced,"['Aldehydes', 'Citruses']","['Jasmine', 'Musk', 'Rose']","['Vanilla', 'Cedar', 'Amber']",https://www.fragrantica.com/perfume/Giorgio-Armani/Musc-Shamal-55282.html
Myrrhe Impériale,Giorgio Armani,Olivier Pescheux,2013.0,4.45,"1,270","['amber', 'warm spicy', 'vanilla', 'balsamic', 'sweet']",unisex,long lasting,strong,ok,[],[],[],https://www.fragrantica.com/perfume/Giorgio-Armani/Myrrhe-Imperiale-21403.html
Sable Nuit,Giorgio Armani,Nicolas Beaulieu,2021.0,4.08,201,"['amber', 'woody', 'warm spicy', 'vanilla', 'soft spicy', 'musky', 'balsamic', 'fresh spicy']",unisex,long lasting,average,ok,"['Olibanum', 'Pink Pepper']","['Cedar', 'Patchouli', 'Labdanum', 'Benzoin']","['Vanilla', 'Olibanum', 'Ambroxan']",https://www.fragrantica.com/perfume/Giorgio-Armani/Sable-Nuit-64787.html
Armani Eau d’Aromes,Giorgio Armani,,2014.0,4.05,689,"['citrus', 'aromatic', 'warm spicy', 'woody', 'earthy', 'herbal', 'patchouli']",male,moderate,average,ok,"['Bergamot', 'Mandarin Orange']","['Patchouli', 'Ginger']","['Vetiver', 'Cardamom', 'Sage']",https://www.fragrantica.com/perfume/Giorgio-Armani/Armani-Eau-d-Aromes-22879.html
Armani Eau de Cèdre,Giorgio Armani,,2015.0,4.28,"1,445","['woody', 'aromatic', 'green', 'ozonic', 'citrus', 'leather', 'fresh spicy', 'warm spicy', 'musky', 'powdery']",male,moderate,average,ok,"['Lemon', 'Sage', 'Bergamot']","['Cardamom', 'Cumin', 'Violet Leaf']","['Cedar Essence', 'Suede', 'Woody Notes', 'Black Tea']",https://www.fragrantica.com/perfume/Giorgio-Armani/Armani-Eau-de-Cedre-31401.html
Armani Eau de Nuit,Giorgio Armani,Marie Salamagne,2013.0,4.21,"1,438","['powdery', 'vanilla', 'iris', 'amber', 'warm spicy', 'aromatic', 'woody', 'fresh spicy', 'sweet', 'violet']",male,long lasting,average,ok,"['Pink Pepper', 'Bergamot']","['Nutmeg', 'Iris', 'Heliotrope', 'Cardamom']","['Cedar', 'Amber', 'Tonka Bean']",https://www.fragrantica.com/perfume/Giorgio-Armani/Armani-Eau-de-Nuit-17231.html
Armani Eau de Nuit Oud,Giorgio Armani,,2016.0,4.19,364,"['warm spicy', 'rose', 'oud', 'aromatic', 'fresh spicy', 'iris', 'vanilla', 'sweet', 'floral', 'soft spicy']",male,moderate,average,ok,"['Pink Pepper', 'Cardamom', 'Bergamot']","['Iris', 'Geranium', 'Rose']","['Saffron', 'Agarwood (Oud)', 'Tonka Bean']",https://www.fragrantica.com/perfume/Giorgio-Armani/Armani-Eau-de-Nuit-Oud-38548.html
Armani Eau Pour Homme,Giorgio Armani,Roger Pellegrino,1984.0,4.25,"1,624","['citrus', 'aromatic', 'fresh spicy', 'woody', 'earthy', 'mossy']",male,moderate,average,ok,"['Basil', 'Green Orange', 'Lemon', 'Mandarin Orange', 'Bergamot']","['Nutmeg', 'Carnation', 'Cinnamon', 'Jasmine', 'Lily', 'Lavender', 'Rose']","['Musk', 'Patchouli', 'Cedar', 'Oakmoss', 'Vetiver', 'Sandalwood']",https://www.fragrantica.com/perfume/Giorgio-Armani/Armani-Eau-Pour-Homme-409.html
Armani Eau Pour Homme (new),Giorgio Armani,,2013.0,4.15,"1,059","['citrus', 'fresh spicy', 'woody', 'warm spicy', 'aromatic', 'mossy', 'earthy', 'green', 'white floral']",male,moderate,average,ok,"['Basil', 'Bergamot', 'Mandarin Orange']","['Nutmeg', 'Lily', 'Cloves']","['Oakmoss', 'Sandalwood', 'Patchouli']",https://www.fragrantica.com/perfume/Giorgio-Armani/Armani-Eau-Pour-Homme-new-17230.html
Emporio Armani City Glam for Her,Giorgio Armani,Annick Menardo,2005.0,4.0,652,"['fruity', 'floral', 'woody', 'rose', 'earthy', 'mossy', 'patchouli', 'musky', 'aromatic', 'soft spicy']",female,moderate,average,ok,"['Black Currant', 'Plum', 'Coriander']","['Floral Notes', 'Bulgarian Rose']","['Oakmoss', 'White Musk', 'Indian Patchouli']",https://www.fragrantica.com/perfume/Giorgio-Armani/Emporio-Armani-City-Glam-for-Her-426.html
Emporio Armani City Glam for Him,Giorgio Armani,Annick Menardo,2005.0,4.16,248,"['green', 'aromatic', 'citrus', 'fresh', 'earthy', 'warm spicy', 'woody', 'musky', 'fresh spicy', 'mossy']",male,moderate,average,ok,"['Bitter Orange', 'Mint']","['Green Grass', 'Ginger']","['Vetiver', 'Oakmoss', 'White Musk']",https://www.fragrantica.com/perfume/Giorgio-Armani/Emporio-Armani-City-Glam-for-Him-425.html
Emporio Armani For Her 2008,Giorgio Armani,,2008.0,,,[],,,,,[],[],[],https://www.fragrantica.com/perfume/Giorgio-Armani/Emporio-Armani-For-Her-2008-2694.html
Emporio Armani For Him 2008,Giorgio Armani,,2008.0,4.05,132,"['aromatic', 'citrus', 'woody', 'musky', 'fresh spicy', 'warm spicy', 'green', 'powdery', 'herbal', 'earthy']",male,moderate,average,overpriced,['Bergamot'],"['Vetiver', 'Yuzu', 'Cardamom', 'Sage']","['Cedar', 'Musk', 'Tonka Bean']",https://www.fragrantica.com/perfume/Giorgio-Armani/Emporio-Armani-For-Him-2008-2695.html
Emporio Armani He,Giorgio Armani,Alain Astori,2020.0,4.12,470,"['powdery', 'aromatic', 'woody', 'citrus', 'fresh spicy', 'musky', 'warm spicy', 'floral', 'rose', 'sweet']",male,moderate,average,ok,"['Yuzu', 'Cardamom', 'Sage']","['Nutmeg', 'Orris Root', 'Rose']","['Vetiver', 'Sandalwood', 'White Musk', 'Tonka Bean']",https://www.fragrantica.com/perfume/Giorgio-Armani/Emporio-Armani-He-64483.html
Emporio Armani Lei,Giorgio Armani,Daniela Andrier,1998.0,4.17,"4,177","['powdery', 'vanilla', 'woody', 'sweet', 'citrus', 'almond', 'white floral', 'fruity', 'amber', 'musky']",female,moderate,average,ok,"['Tuberose', 'Pear', 'Lime', 'Mandarin Orange', 'Pineapple', 'Bergamot']","['Jasmine', 'Heliotrope', 'Orris Root', 'Lily-of-the-Valley']","['Musk', 'Amber', 'Cedar', 'Vanilla', 'Almond', 'Sandalwood', 'Tonka Bean']",https://www.fragrantica.com/perfume/Giorgio-Armani/Emporio-Armani-Lei-417.html
Emporio Armani Lui,Giorgio Armani,Alain Astori,1998.0,4.15,"1,483","['woody', 'citrus', 'aromatic', 'powdery', 'fruity', 'fresh spicy', 'warm spicy', 'sweet', 'mossy', 'musky']",male,moderate,average,ok,"['Sage', 'Cardamom', 'Yuzu', 'Lemon', 'Apple', 'Mandarin Orange', 'Pineapple', 'Bergamot']","['Nutmeg', 'Orris Root', 'Jasmine', 'Rose', 'Cyclamen']","['Musk', 'Amber', 'Cedar', 'Oakmoss', 'Sandalwood', 'Tonka Bean']",https://www.fragrantica.com/perfume/Giorgio-Armani/Emporio-Armani-Lui-416.html
Emporio Armani Night,Giorgio Armani,Alienor Massenet,2003.0,4.25,228,"['woody', 'powdery', 'warm spicy', 'aromatic', 'citrus', 'vanilla', 'violet', 'musky', 'patchouli', 'sweet']",male,moderate,average,ok,"['Grapefruit', 'Bergamot', 'Mandarin Orange']","['Violet', 'Sage', 'Cardamom']","['Musk', 'Patchouli', 'Cedar', 'Vanilla', 'Sandalwood', 'Tonka Bean']",https://www.fragrantica.com/perfume/Giorgio-Armani/Emporio-Armani-Night-421.html
Emporio Armani Night,Giorgio Armani,Jean-Claude Ellena,2003.0,4.17,612,"['floral', 'fruity', 'woody', 'aromatic', 'fresh', 'fresh spicy', 'powdery', 'soft spicy', 'green', 'musky']",female,moderate,average,ok,"['Cassia', 'Bergamot', 'Black Currant', 'Cranberry', 'Hawthorn']","['Freesia', 'Magnolia', 'Peony', 'Lily-of-the-Valley', 'Jasmine', 'Orchid', 'Cyclamen']","['White Musk', 'Myrtle', 'Sandalwood', 'Patchouli']",https://www.fragrantica.com/perfume/Giorgio-Armani/Emporio-Armani-Night-422.html
Emporio Armani Red Pour Elle (White),Giorgio Armani,,2007.0,4.24,246,"['citrus', 'green', 'woody', 'musky', 'aromatic', 'fresh spicy', 'warm spicy', 'fruity', 'powdery', 'fresh']",female,moderate,average,,"['Black Currant', 'Bergamot', 'Mandarin Orange']","['Mint', 'Fig Leaf', 'Ginger']","['Musk', 'White Woods']",https://www.fragrantica.com/perfume/Giorgio-Armani/Emporio-Armani-Red-Pour-Elle-White-2190.html
Emporio Armani Red Pour Lui (White),Giorgio Armani,,2007.0,4.25,106,"['fresh spicy', 'citrus', 'aromatic', 'fresh', 'woody']",male,moderate,average,ok,"['Bergamot', 'Citruses']","['Caraway', 'Rosemary']",[],https://www.fragrantica.com/perfume/Giorgio-Armani/Emporio-Armani-Red-Pour-Lui-White-2191.html
Emporio Armani She,Giorgio Armani,Daniela Andrier,2020.0,4.19,693,"['powdery', 'musky', 'vanilla', 'almond', 'amber', 'sweet', 'fruity', 'citrus', 'woody', 'warm spicy']",female,moderate,average,ok,"['Pear', 'Citruses']","['Jasmine', 'Angelica', 'Heliotrope', 'Cardamom']","['Amber', 'Cedar', 'White Musk', 'Vanilla', 'Almond']",https://www.fragrantica.com/perfume/Giorgio-Armani/Emporio-Armani-She-64482.html
Emporio Armani White For Her,Giorgio Armani,Alberto Morillas,2001.0,4.36,773,"['citrus', 'green', 'woody', 'aromatic', 'musky', 'warm spicy', 'powdery', 'fresh spicy', 'fruity', 'fresh']",female,moderate,average,ok,"['Bergamot', 'Black Currant', 'Mandarin Orange', 'Orange', 'Cassia']","['Ginger', 'Iris', 'Fig Leaf', 'Cloves', 'Mint']","['White Wood', 'White Musk']",https://www.fragrantica.com/perfume/Giorgio-Armani/Emporio-Armani-White-For-Her-420.html
Emporio Armani White For Him,Giorgio Armani,Clement Gavarry,2001.0,4.49,390,"['citrus', 'aromatic', 'fresh spicy', 'musky', 'herbal', 'powdery']",male,moderate,average,ok,"['Lemon', 'Orange', 'Bergamot', 'Mandarin Orange']","['Chamomile', 'Rosemary', 'Cardamom']",['Musk'],https://www.fragrantica.com/perfume/Giorgio-Armani/Emporio-Armani-White-For-Him-419.html
Emporio Remix for Her,Giorgio Armani,Olivier Cresp,2006.0,4.04,426,"['floral', 'fruity', 'powdery', 'fresh', 'sweet', 'woody', 'soft spicy', 'anis']",female,moderate,average,ok,"['Star Anise', 'Cranberry', 'Pear']","['Freesia', 'Heliotrope', 'Magnolia', 'Peony', 'Cloves', 'Clover']","['Cedar', 'Musk', 'Sandalwood']",https://www.fragrantica.com/perfume/Giorgio-Armani/Emporio-Remix-for-Her-916.html
Emporio Remix for Him,Giorgio Armani,,2006.0,3.75,200,"['soft spicy', 'fresh spicy', 'aromatic', 'warm spicy', 'anis', 'woody', 'powdery', 'floral', 'citrus', 'green']",male,moderate,average,ok,"['Star Anise', 'Basil', 'Bergamot']","['Nutmeg', 'Cardamom', 'Lily-of-the-Valley']","['Licorice', 'Vetiver', 'White Musk', 'Cloves']",https://www.fragrantica.com/perfume/Giorgio-Armani/Emporio-Remix-for-Him-915.html
Emporio Armani Diamonds,Giorgio Armani,Thierry Wasser,2007.0,3.75,"3,407","['fruity', 'woody', 'sweet', 'rose', 'vanilla', 'floral', 'fresh', 'tropical', 'patchouli', 'amber']",female,moderate,average,ok,"['Raspberry', 'Litchi']","['Freesia', 'Patchouli', 'Cedar', 'Lily-of-the-Valley', 'Rose']","['Vanilla', 'Vetiver', 'Amber']",https://www.fragrantica.com/perfume/Giorgio-Armani/Emporio-Armani-Diamonds-1292.html
Emporio Armani Diamonds Black Carat for Her,Giorgio Armani,Jacques Cavallier Belletrud,2011.0,4.07,249,"['vanilla', 'amber', 'floral', 'rose', 'warm spicy', 'balsamic', 'powdery']",female,long lasting,average,good value,['Freesia'],['Rose'],"['Vanilla', 'Benzoin']",https://www.fragrantica.com/perfume/Giorgio-Armani/Emporio-Armani-Diamonds-Black-Carat-for-Her-13070.html
Emporio Armani Diamonds Black Carat for Him,Giorgio Armani,Jacques Cavallier Belletrud,2011.0,4.36,213,"['woody', 'amber', 'fresh spicy', 'cacao', 'warm spicy', 'citrus', 'aromatic', 'earthy', 'herbal']",male,moderate,average,ok,"['Sichuan Pepper', 'Bergamot']","['Cacao', 'Benzoin']","['Amber', 'Cedar', 'Oakmoss', 'Guaiac Wood', 'Vetiver']",https://www.fragrantica.com/perfume/Giorgio-Armani/Emporio-Armani-Diamonds-Black-Carat-for-Him-13071.html
Emporio Armani Diamonds Club,Giorgio Armani,,2016.0,3.65,48,"['citrus', 'aquatic', 'rose', 'patchouli', 'fresh', 'woody', 'warm spicy', 'earthy', 'floral', 'balsamic']",,moderate,average,,"['Water Notes', 'Mandarin Orange']",['Rose'],['Patchouli'],https://www.fragrantica.com/perfume/Giorgio-Armani/Emporio-Armani-Diamonds-Club-38911.html
Emporio Armani Diamonds Club for Him,Giorgio Armani,,2016.0,4.47,43,"['aromatic', 'warm spicy', 'aquatic', 'fresh spicy', 'fresh', 'lavender', 'floral', 'herbal', 'rose', 'green']",,long lasting,strong,,['Cardamom'],"['Hedione', 'Lavender', 'Water Notes']",['Geranium'],https://www.fragrantica.com/perfume/Giorgio-Armani/Emporio-Armani-Diamonds-Club-for-Him-38912.html
Emporio Armani Diamonds Eau de Toilette,Giorgio Armani,,2009.0,3.61,410,"['rose', 'musky', 'aromatic', 'soft spicy', 'citrus', 'woody', 'earthy', 'powdery', 'floral', 'sweet']",female,moderate,average,ok,"['Pink Pepper', 'Bergamot']",['Rose'],"['Vetiver', 'Musk']",https://www.fragrantica.com/perfume/Giorgio-Armani/Emporio-Armani-Diamonds-Eau-de-Toilette-6084.html
Emporio Armani Diamonds for Men,Giorgio Armani,Jacques Cavallier Belletrud,2008.0,4.06,"1,901","['woody', 'cacao', 'citrus', 'fresh spicy', 'warm spicy', 'amber', 'aromatic', 'powdery']",male,moderate,average,ok,"['Bergamot', 'Guaiac Wood']","['Sichuan Pepper', 'Vetiver', 'Cedar']","['Cacao', 'Amber']",https://www.fragrantica.com/perfume/Giorgio-Armani/Emporio-Armani-Diamonds-for-Men-3793.html
Emporio Armani Diamonds for Men Summer Edition,Giorgio Armani,,2010.0,4.17,93,"['aromatic', 'cacao', 'citrus', 'marine', 'green', 'warm spicy', 'floral', 'woody', 'fresh spicy', 'salty']",,moderate,average,,"['Mint', 'Amalfi Lemon']","['Sea water', 'Floral Notes']","['Woodsy Notes', 'Cacao']",https://www.fragrantica.com/perfume/Giorgio-Armani/Emporio-Armani-Diamonds-for-Men-Summer-Edition-8440.html
Emporio Armani Diamonds for Women Summer Edition,Giorgio Armani,,2010.0,3.81,88,"['fruity', 'rose', 'floral', 'fresh', 'musky', 'sweet', 'woody', 'tropical', 'amber', 'powdery']",,moderate,intimate,,"['Raspberry', 'Litchi']","['Peony', 'Rose']","['Woodsy Notes', 'Musk', 'Amber']",https://www.fragrantica.com/perfume/Giorgio-Armani/Emporio-Armani-Diamonds-for-Women-Summer-Edition-8439.html
Emporio Armani Diamonds He Limited Edition,Giorgio Armani,,2009.0,3.92,24,"['woody', 'citrus', 'fresh spicy', 'aromatic', 'cacao']",,eternal,enormous,,"['Sichuan Pepper', 'Bergamot', 'Citruses']","['Virginia Cedar', 'Cacao']","['Vetiver', 'Guaiac Wood']",https://www.fragrantica.com/perfume/Giorgio-Armani/Emporio-Armani-Diamonds-He-Limited-Edition-6835.html
Emporio Armani Diamonds Intense,Giorgio Armani,,2008.0,3.84,639,"['fruity', 'woody', 'rose', 'floral', 'sweet', 'vanilla', 'fresh', 'patchouli', 'earthy', 'tropical']",female,moderate,strong,ok,"['Raspberry', 'Litchi']","['Freesia', 'Rose', 'Lily-of-the-Valley']","['Vanilla', 'Cedar', 'Vetiver', 'Patchouli']",https://www.fragrantica.com/perfume/Giorgio-Armani/Emporio-Armani-Diamonds-Intense-4619.html
Emporio Armani Diamonds Rocks,Giorgio Armani,,2014.0,3.7,50,"['aromatic', 'fresh spicy', 'woody', 'marine', 'violet', 'citrus', 'powdery', 'fresh', 'fruity', 'salty']",male,moderate,average,ok,"['Apple', 'Grapefruit', 'Black Pepper']","['Violet', 'Sea Notes', 'Geranium']","['Cedar', 'Vetiver', 'Guaiac Wood']",https://www.fragrantica.com/perfume/Giorgio-Armani/Emporio-Armani-Diamonds-Rocks-26163.html
Emporio Armani Diamonds Rose,Giorgio Armani,,2013.0,3.81,368,"['fruity', 'rose', 'floral', 'citrus', 'sweet', 'woody', 'aromatic', 'patchouli', 'musky', 'fresh spicy']",female,moderate,average,ok,"['Black Currant', 'Bergamot', 'Raspberry']","['Freesia', 'Rose', 'Lily-of-the-Valley']","['Ambrette (Musk Mallow)', 'Patchouli']",https://www.fragrantica.com/perfume/Giorgio-Armani/Emporio-Armani-Diamonds-Rose-18339.html
Emporio Armani Diamonds Summer Fraiche for Men,Giorgio Armani,,2012.0,4.19,21,"['aquatic', 'marine', 'woody', 'cacao', 'aromatic', 'fresh', 'warm spicy', 'salty']",,moderate,strong,,['Watery Notes'],['Sea Notes'],"['Cedar', 'Cacao']",https://www.fragrantica.com/perfume/Giorgio-Armani/Emporio-Armani-Diamonds-Summer-Fraiche-for-Men-15928.html
Emporio Armani Diamonds Summer Fraiche for Women,Giorgio Armani,,2012.0,3.71,31,"['fresh', 'aquatic', 'floral', 'fruity', 'amber', 'rose']",,,enormous,,"['Watery Notes', 'Green Apple']",['Peony'],['Amber'],https://www.fragrantica.com/perfume/Giorgio-Armani/Emporio-Armani-Diamonds-Summer-Fraiche-for-Women-15927.html
Emporio Armani Diamonds Violet,Giorgio Armani,,2015.0,3.87,301,"['sweet', 'fruity', 'violet', 'powdery', 'fresh', 'vanilla', 'tropical', 'rose', 'patchouli', 'woody']",female,moderate,average,ok,"['Passionfruit', 'Raspberry', 'Litchi']","['Violet', 'Bulgarian Rose', 'Lily-of-the-Valley']","['Vanilla', 'Praline', 'Patchouli']",https://www.fragrantica.com/perfume/Giorgio-Armani/Emporio-Armani-Diamonds-Violet-31240.html
Emporio Armani Stronger With You,Giorgio Armani,Cecile Matton,2017.0,4.3,"8,317","['vanilla', 'sweet', 'balsamic', 'nutty', 'aromatic', 'powdery', 'herbal', 'lavender', 'soft spicy', 'warm spicy']",male,long lasting,strong,ok,"['Chestnut', 'Sugar']","['Sage', 'Lavender']","['Vanilla', 'Smoke']",https://www.fragrantica.com/perfume/Giorgio-Armani/Emporio-Armani-Stronger-With-You-45258.html
Emporio Armani Stronger With You Absolutely,Giorgio Armani,Cecile Matton,2021.0,4.54,"6,145","['vanilla', 'woody', 'balsamic', 'rum', 'aromatic', 'warm spicy', 'nutty', 'powdery', 'lavender', 'sweet']",male,long lasting,strong,ok,"['Rum', 'Bergamot', 'elemi']","['Lavender', 'Davana']","['Chestnut', 'Cedar', 'Madagascar Vanilla', 'Patchouli']",https://www.fragrantica.com/perfume/Giorgio-Armani/Emporio-Armani-Stronger-With-You-Absolutely-64501.html
Emporio Armani Stronger With You Amber,Giorgio Armani,,2023.0,4.28,501,"['amber', 'vanilla', 'lavender', 'powdery', 'aromatic', 'sweet']",male,long lasting,average,ok,[],[],[],https://www.fragrantica.com/perfume/Giorgio-Armani/Emporio-Armani-Stronger-With-You-Amber-79699.html
Emporio Armani Stronger With You Freeze,Giorgio Armani,,2020.0,4.08,"1,040","['citrus', 'warm spicy', 'woody', 'aromatic', 'sweet', 'vanilla', 'fresh spicy', 'fruity', 'amber', 'fresh']",male,moderate,average,ok,"['Lime', 'Mandarin Orange', 'Apple', 'Ginger']","['Sage', 'Bourbon Geranium', 'Lavender', 'Cardamom']","['Amberwood', 'Bourbon Vanilla', 'Marron glace', 'Guaiac Wood']",https://www.fragrantica.com/perfume/Giorgio-Armani/Emporio-Armani-Stronger-With-You-Freeze-58808.html
Emporio Armani Stronger With You Intensely,Giorgio Armani,,2019.0,4.59,"14,013","['vanilla', 'sweet', 'amber', 'cinnamon', 'warm spicy', 'powdery', 'aromatic', 'soft spicy', 'caramel']",male,long lasting,strong,ok,"['Pink Pepper', 'Juniper', 'Violet']","['Toffee', 'Lavender', 'Cinnamon', 'Sage']","['Suede', 'Vanilla', 'Tonka Bean', 'Amber']",https://www.fragrantica.com/perfume/Giorgio-Armani/Emporio-Armani-Stronger-With-You-Intensely-52802.html
Emporio Armani Stronger With You Leather,Giorgio Armani,Cecile Matton,2020.0,4.53,651,"['vanilla', 'leather', 'balsamic', 'warm spicy', 'aromatic', 'woody', 'nutty', 'animalic', 'powdery', 'smoky']",male,long lasting,strong,ok,"['Chestnut', 'Spices', 'elemi']","['Lavender', 'Sage']","['Agarwood (Oud)', 'Vanilla', 'Leather', 'Guaiac Wood']",https://www.fragrantica.com/perfume/Giorgio-Armani/Emporio-Armani-Stronger-With-You-Leather-63355.html
Emporio Armani Stronger With You Only,Giorgio Armani,,2022.0,3.99,576,"['vanilla', 'citrus', 'fresh spicy', 'lavender', 'aromatic', 'balsamic', 'amber', 'nutty', 'powdery', 'sweet']",male,moderate,average,ok,['Grapefruit'],"['Geranium', 'Lavender']","['Vanilla', 'Chestnut', 'Labdanum']",https://www.fragrantica.com/perfume/Giorgio-Armani/Emporio-Armani-Stronger-With-You-Only-71505.html
Emporio Armani Stronger With You Oud,Giorgio Armani,Cecile Matton,2022.0,4.3,621,"['vanilla', 'oud', 'lavender', 'fresh spicy', 'powdery', 'aromatic', 'sweet']",male,long lasting,strong,ok,[],[],[],https://www.fragrantica.com/perfume/Giorgio-Armani/Emporio-Armani-Stronger-With-You-Oud-76171.html
Emporio Armani Stronger With You Parfum,Giorgio Armani,,2025.0,4.07,523,"['vanilla', 'lavender', 'soft spicy', 'nutty', 'balsamic', 'aromatic', 'sweet', 'herbal', 'warm spicy', 'citrus']",male,long lasting,strong,ok,"['Mandarin', 'Pink Pepper']","['Lavender', 'Sage']","['Vanilla', 'Chestnut']",https://www.fragrantica.com/perfume/Giorgio-Armani/Emporio-Armani-Stronger-With-You-Parfum-100895.html
Emporio Armani Stronger With You Tobacco,Giorgio Armani,,2024.0,4.26,697,"['warm spicy', 'amber', 'tobacco', 'vanilla', 'sweet', 'aromatic', 'soft spicy', 'balsamic', 'fresh spicy']",male,long lasting,strong,ok,"['Sage', 'Black Pepper', 'Cardamom', 'elemi', 'Pink Pepper']","['Tobacco', 'Chestnut', 'Cinnamon Leaf', 'Chili Pepper']","['Bourbon Vanilla', 'Guaiac Wood', 'Benzoin', 'Amber']",https://www.fragrantica.com/perfume/Giorgio-Armani/Emporio-Armani-Stronger-With-You-Tobacco-90333.html
Stronger With You Limited Edition,Giorgio Armani,,2023.0,3.88,124,"['sweet', 'vanilla', 'soft spicy', 'nutty', 'aromatic', 'amber', 'warm spicy', 'herbal', 'powdery', 'musky']",male,long lasting,average,ok,"['Pink Pepper', 'Cardamom']",['Sage'],"['Vanilla', 'Amber', 'Marron glace']",https://www.fragrantica.com/perfume/Giorgio-Armani/Stronger-With-You-Limited-Edition-79166.html
